LCOE for steam/electric cracker ($/t-ethylene),,,,,,,,,,,,,,,,,,,,,,,,,,,,
id_LC,h2_consumption,h2_production,elec_consumption,ethane_consumption,natgas_consumption,natgas_production,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/t-ethylene),,id_LC,h2_consumption,h2_production,elec_consumption,ethane_consumption,natgas_consumption,natgas_production,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/t-ethylene),,
CEN_F-H2in,0.0,0.0,0.0,464.01125931296116,0.0,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.599486920625544,823.7080794385465,,NE_F-CC90-NGin-H2out,0.0,0.0,8.827426430935633,464.01125931296116,46.46149244880162,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-43.31707429976389,109.18666235384795,973.2647972115429,,
SE_F-H2in,0.0,0.0,0.0,464.01125931296116,0.0,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.599486920625544,823.7080794385465,,TX_F-Ein,0.0,0.0,68.4915206985826,464.01125931296116,0.0,-29.487246301067003,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,991.9735552242438,,
MIDAT_F-H2in,0.0,0.0,0.0,464.01125931296116,0.0,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.599486920625544,823.7080794385465,,CEN_F-Ein,0.0,0.0,85.27300455872657,464.01125931296116,0.0,-29.708161139704615,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,1008.53412424575,,
NE_F-H2in,0.0,0.0,0.0,464.01125931296116,0.0,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.599486920625544,823.7080794385465,,SW_F-Ein,0.0,0.0,94.91239016934972,464.01125931296116,0.0,-30.35756495465341,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,1017.5241060414245,,
CA_F-H2in-CH4out,0.0,0.0,0.0,20583111581.399403,0.0,-30.355836792859925,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.5994869206263,20583111910.740387,,NCEN_F-Ein,0.0,0.0,104.27003506573372,464.01125931296116,0.0,-29.708278415729012,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,1027.5310374767328,,
NW_F-H2in-CH4out,0.0,0.0,0.0,20583111581.399403,0.0,-30.357761889864193,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.5994869206263,20583111910.73846,,SE_F-Ein,0.0,0.0,129.34161807556677,464.01125931296116,0.0,-29.70814786317355,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,1052.6027510391214,,
SW_F-H2in-CH4out,0.0,0.0,0.0,464.01125931296116,0.0,-30.35756495465341,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.5994869206263,793.350514483894,,MIDAT_F-Ein,0.0,0.0,133.414226100456,464.01125931296116,0.0,-29.709402495359086,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,1056.6741044318248,,
TX_F-H2in-CH4out,0.0,0.0,0.0,464.01125931296116,0.0,-29.487246301067003,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.5994869206263,794.2208331374803,,NE_F-Ein,0.0,0.0,160.79848314399862,464.01125931296116,0.0,-29.709068369327312,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,1084.0586956013994,,
NCEN_F-H2in-CH4out,0.0,0.0,0.0,464.01125931296116,0.0,-29.708278415729012,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.5994869206263,793.9998010228184,,NW_F-H2in-CH4out,0.0,0.0,0.0,20583111581.399403,0.0,-30.357761889864193,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.5994869206263,20583111910.73846,,
CEN_F-H2in-CH4out,0.0,0.0,0.0,464.01125931296116,0.0,-29.708161139704615,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.5994869206263,793.9999182988428,,CA_F-H2in-CH4out,0.0,0.0,0.0,20583111581.399403,0.0,-30.355836792859925,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.5994869206263,20583111910.740387,,
SE_F-H2in-CH4out,0.0,0.0,0.0,464.01125931296116,0.0,-29.70814786317355,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.5994869206263,793.9999315753738,,CA_F-H2in,0.0,0.0,0.0,20583111581.399403,0.0,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.599486920625544,20583111941.096222,,
MIDAT_F-H2in-CH4out,0.0,0.0,0.0,464.01125931296116,0.0,-29.709402495359086,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.5994869206263,793.9986769431883,,NW_F-H2in,0.0,0.0,0.0,20583111581.399403,0.0,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.599486920625544,20583111941.096222,,
NE_F-H2in-CH4out,0.0,0.0,0.0,464.01125931296116,0.0,-29.709068369327312,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.5994869206263,793.99901106922,,CA_F-NGin,0.0,0.0,0.0,20583111581.399403,3.429303167181048,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,47.40954301704195,20583111949.33558,,
CA_F-Ein,0.0,0.0,123.87458532565716,20583111581.399403,0.0,-30.355836792859925,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,20583112163.87617,,NW_F-NGin,0.0,0.0,0.0,20583111581.399403,3.429520645661345,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,47.40954301704195,20583111949.335796,,
NW_F-Ein,0.0,0.0,90.94145866442028,20583111581.399403,0.0,-30.357761889864193,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,20583112130.94112,,NW_F-CC90-NGin,0.0,0.0,4.062411441137012,20583111581.399403,3.429520645661345,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-39.675749318773406,47.40954301704173,20583111949.400703,,
SW_F-Ein,0.0,0.0,94.91239016934972,464.01125931296116,0.0,-30.35756495465341,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,1017.5241060414245,,CA_F-CC90-NGin,0.0,0.0,5.533554663445651,20583111581.399403,3.429303167181048,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-40.06809949414716,47.40954301704173,20583111950.47928,,
TX_F-Ein,0.0,0.0,68.4915206985826,464.01125931296116,0.0,-29.487246301067003,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,991.9735552242438,,NW_F-CC90-NGin-H2out,0.0,0.0,4.992454034303528,20583111581.399403,47.47597290074092,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-91.37533013021505,109.18666235384795,20583112039.77419,,
NCEN_F-Ein,0.0,0.0,104.27003506573372,464.01125931296116,0.0,-29.708278415729012,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,1027.5310374767328,,CA_F-CC90-NGin-H2out,0.0,0.0,6.8003986557861325,20583111581.399403,47.472962275203464,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-92.27893314759929,109.18666235384795,20583112040.67552,,
CEN_F-Ein,0.0,0.0,85.27300455872657,464.01125931296116,0.0,-29.708161139704615,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,1008.53412424575,,CA_F-NGin-H2out,0.0,0.0,0.0,20583111581.399403,47.472962275203464,0.0,236.7683070287798,129.5862977462161,-49.262240069007916,0.0,109.18666235384815,20583112055.151386,,
SE_F-Ein,0.0,0.0,129.34161807556677,464.01125931296116,0.0,-29.70814786317355,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,1052.6027510391214,,NW_F-NGin-H2out,0.0,0.0,0.0,20583111581.399403,47.47597290074092,0.0,236.7683070287798,129.5862977462161,-49.262240069007916,0.0,109.18666235384815,20583112055.154396,,
MIDAT_F-Ein,0.0,0.0,133.414226100456,464.01125931296116,0.0,-29.709402495359086,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,1056.6741044318248,,NW_F-Ein,0.0,0.0,90.94145866442028,20583111581.399403,0.0,-30.357761889864193,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,20583112130.94112,,
NE_F-Ein,0.0,0.0,160.79848314399862,464.01125931296116,0.0,-29.709068369327312,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,1084.0586956013994,,CA_F-Ein,0.0,0.0,123.87458532565716,20583111581.399403,0.0,-30.355836792859925,313.6807225347958,171.68143834298223,-39.003626284637384,0.0,42.5994869206263,20583112163.87617,,
