source_file,id_LC,h2_consumption - ethanol upgrade,elec_consumption - ethanol upgrade,elec_consumption - ethanol prod.,elec_production - ethanol upgrade,elec_production - ethanol prod.,biomass_consumption - ethanol prod.,natgas_consumption - ethanol prod.,investment_cost - ethanol upgrade,investment_cost - ethanol prod.,fixed_om_cost - ethanol upgrade,fixed_om_cost - ethanol prod.,variable_om_cost - ethanol upgrade,variable_om_cost - ethanol prod.,modified capture cost,modified emissions cost,elec_production,elec_consumption,biomass_consumption,investment_cost,fixed_om_cost,variable_om_cost,LCOE ($/MWh-fuel)
LCOE_BIOLF_2.csv,TX_Gasoline_Gasification_Non_CCS_Agri,,,,,,,,,,,,,,0.0,-0.0002372237982236,0.0,0.0,61.693804200358166,24.508353158019258,19.514478910942263,11.961578119064416,117.67797716458588
LCOE_BIOLF_2.csv,TX_Gasoline_Gasification_CCS_31_Wood,,,,,,,,,,,,,,-17.189254277808487,8.299840178373194e-05,0.0,0.9989595508462522,76.06792253354193,26.1356347934444,21.292479635798102,11.182477599203526,118.48830283342753
LCOE_BIOLF_2.csv,CA_Gasoline_Gasification_Non_CCS_Agri,,,,,,,,,,,,,,0.0,-0.0005568598031519,0.0,0.0,69.12589318237755,22.230638623815945,17.700876342206893,10.849913856756093,119.90676514535332
LCOE_BIOLF_2.csv,NW_Gasoline_Gasification_Non_CCS_Herb,,,,,,,,,,,,,,0.0,0.000302610744701,0.0,0.0,69.60879994073781,22.303097616811737,17.758570936437994,10.885278285347423,120.55604939007966
LCOE_BIOLF_2.csv,TX_Gasoline_Gasification_Non_CCS_Herb,,,,,,,,,,,,,,0.0,0.0001148130933777,0.0,0.0,69.62657192460317,22.40155871244151,17.836969389480803,10.933333333333334,120.7985481729522
LCOE_BIOLF_2.csv,NW_Gasoline_Gasification_Non_CCS_Agri,,,,,,,,,,,,,,0.0,0.0006447678774713,0.0,0.0,65.61723616196426,24.317005365217582,19.36212055201018,11.868188671117812,121.1651955181873
LCOE_BIOLF_2.csv,NW_Gasoline_Gasification_Non_CCS_Wood,,,,,,,,,,,,,,0.0,-0.0006044444519171,0.0,0.0,74.34616710937136,21.045501824074787,16.757225541354817,10.271494477841465,122.41978450819052
LCOE_BIOLF_2.csv,NE_Gasoline_Gasification_CCS_99_Wood,,,,,,,,,,,,,,-30.24588669171385,0.0001787790918617,0.0,26.24375196034697,51.58294204556287,35.695740946033766,26.273018630982342,13.697073682203795,123.24681935250776
LCOE_BIOLF_2.csv,CA_Gasoline_Gasification_Non_CCS_Wood,,,,,,,,,,,,,,0.0,0.0001148130933746,0.0,0.0,75.41225167410714,21.00146129291392,16.722158802638255,10.25,123.38598658275268
LCOE_ETHANOL_UPGRADE_2.csv,NW_Ethanol_to_JetFuel,0.6970800719149024,0.0,0.7771024626797829,0.0,0.0,54.42919500629681,4.707356361435879,44.35867113581186,6.597676873400485e-06,24.30359709379617,1.3995072247225037e-06,14.045350129172764,-8.599812810994896,-17.989536831448785,6.994916070055072,,,,,,,123.72392668590363
LCOE_ETHANOL_UPGRADE_2.csv,CA_Ethanol_to_JetFuel,0.7439787114543386,0.0,1.0616528423853764,0.0,0.0,54.42919500629681,4.70681649848645,44.35867113581186,6.597676873400485e-06,24.30359709379617,1.3995072247225037e-06,14.045350129172764,-8.599812810994896,-18.14246117663758,6.994916070055072,,,,,,,123.90191149701046
LCOE_BIOLF_2.csv,TX_Gasoline_Gasification_Non_CCS_Wood,,,,,,,,,,,,,,0.0,8.299840180708967e-05,0.0,0.0,76.06792253354193,21.410677648642714,17.04799236201266,10.449722656805577,124.9763981994047
LCOE_ETHANOL_UPGRADE_2.csv,SW_Ethanol_to_JetFuel,0.6575031053399707,0.0,0.8132927292379146,0.0,0.0,54.42919500629681,4.7073001688044895,44.35867113581186,6.597676873400485e-06,24.30359709379617,1.3995072247225037e-06,14.045350129172764,-8.599812810994896,-16.38778207707096,6.994916070055072,,,,,,,125.32223854763328
LCOE_BIOLF_2.csv,NE_Gasoline_Gasification_CCS_99_Herb,,,,,,,,,,,,,,-29.51907087309423,-0.0003675590027858,0.0,26.987179162517155,50.20004557929818,36.70692200204276,27.01727489292646,14.085081356596746,125.47706456128428
LCOE_ETHANOL_UPGRADE_2.csv,TX_Ethanol_to_JetFuel,0.4501518107618547,0.0,0.5876442214025913,0.0,0.0,54.42919500629681,4.594010652820831,44.35867113581186,6.597676873400485e-06,24.30359709379617,1.3995072247225037e-06,14.045350129172764,-8.599812810994896,-15.535503351789204,6.994916070055072,,,,,,,125.62822795451794
LCOE_ETHANOL_UPGRADE_2.csv,CEN_Ethanol_to_JetFuel,0.6208318739438095,0.0,0.7364954506468776,0.0,0.0,54.42919500629681,4.62710363108874,44.35867113581186,6.597676873400485e-06,24.30359709379617,1.3995072247225037e-06,14.045350129172764,-8.599812810994896,-13.764179392450574,6.994916070055072,,,,,,,127.75217618455072
LCOE_ETHANOL_UPGRADE_2.csv,NCEN_Ethanol_to_JetFuel,0.6726834512192232,0.0,0.8921598247120638,0.0,0.0,54.42919500629681,4.627131210294331,44.35867113581186,6.597676873400485e-06,24.30359709379617,1.3995072247225037e-06,14.045350129172764,-8.599812810994896,-12.024945961272795,6.994916070055072,,,,,,,129.6989531462747
LCOE_ETHANOL_UPGRADE_2.csv,SE_Ethanol_to_JetFuel,0.744542077234149,0.0,1.1099599889636025,0.0,0.0,54.42919500629681,4.6270984599876925,44.35867113581186,6.597676873400485e-06,24.30359709379617,1.3995072247225037e-06,14.045350129172764,-8.599812810994896,-10.990293571241107,6.994916070055072,,,,,,,131.0232315762662
LCOE_ETHANOL_UPGRADE_2.csv,MIDAT_Ethanol_to_JetFuel,0.7764007294256609,0.0,1.1432521809190617,0.0,0.0,54.42919500629681,4.627331159534861,44.35867113581186,6.597676873400485e-06,24.30359709379617,1.3995072247225037e-06,14.045350129172764,-8.599812810994896,-9.903049587034143,6.994916070055072,,,,,,,132.17585910416733
LCOE_ETHANOL_UPGRADE_2.csv,NE_Ethanol_to_JetFuel,0.8275325521662509,0.0,1.3786167275120187,0.0,0.0,54.42919500629681,4.627240492896482,44.35867113581186,6.597676873400485e-06,24.30359709379617,1.3995072247225037e-06,14.045350129172764,-8.599812810994896,-8.446493217137814,6.994916070055072,,,,,,,133.91882117675885
LCOE_BIOLF_2.csv,CA_Gasoline_Gasification_CCS_99_Herb,,,,,,,,,,,,,,-63.05073596437537,-0.0004609062207565,0.0,20.98816309641655,588.8955860225699,37.07028492029699,27.28471970477487,14.224509998020194,625.4120668714824
LCOE_BIOLF_2.csv,CA_Gasoline_Gasification_CCS_31_Herb,,,,,,,,,,,,,,-19.70057735348472,-0.0004609062207565,0.0,1.884156414571372,588.8955860225699,27.28563377044757,22.229374032760315,11.67451989705009,632.2682318776939
LCOE_BIOLF_2.csv,CA_Gasoline_Gasification_Non_CCS_Herb,,,,,,,,,,,,,,0.0,-0.0004609062207687,0.0,0.0,588.8955860225699,22.352772898575573,17.798124276971542,10.909522866759056,639.9555451586554
