source_file,id_LC,h2_consumption,elec_consumption,elec_consumption - ethanol prod.,elec_production,elec_production - ethanol prod.,biomass_consumption - ethanol prod.,natgas_consumption - ethanol prod.,investment_cost,investment_cost - ethanol prod.,fixed_om_cost,fixed_om_cost - ethanol prod.,variable_om_cost,variable_om_cost - ethanol prod.,modified capture cost,modified emissions cost,biomass_consumption,LCOE ($/MWh-fuel)
LCOE_ETHANOL_UPGRADE_6.csv,SW_Ethanol_to_Gasoline_Diesel,0.0,0.0,0.8097146086262459,0.0,0.0,54.25033433530679,4.706292142060632,30.200900542001456,1.9430164257318987,16.546720181413264,8.66503771467175,6.315426529445472,-8.571552824978474,-15.761868112642729,6.826175265085579,,105.9301968067219
LCOE_BIOLF_6.csv,NCEN_Gasoline_Gasification_CCS_99_Agri,,18.55705055828476,,0.0,,,,38.97627167619069,,28.687576858621537,,14.955870108243133,,-42.286545269471056,0.0002917298847049,47.09881869275603,105.98933435450977
LCOE_BIOLF_6.csv,SW_Gasoline_Gasification_CCS_31_Agri,,1.5399405245823643,,0.0,,,,29.143526363825483,,23.74298334520456,,12.46944385705223,,-18.302891137926363,0.0001570877302446,57.66519877352506,106.25835881399358
LCOE_BIOLF_6.csv,CEN_FT_High_Diesel_CCS_53_Herb,,27.459402406989263,,0.0,,,,25.78971949207354,,28.094004729362325,,0.3951424221042076,,-15.737161078022098,-0.0001338359153407,40.35377650685186,106.35475064344377
LCOE_BIOLF_6.csv,CEN_FT_High_Diesel_CCS_99_Wood,,32.109007296304185,,0.0,,,,29.017696277206703,,29.11160598515518,,1.5109880356445486,,-29.661018802899346,-0.0008245809091534,44.29419107466184,106.38164528516394
LCOE_BIOLF_6.csv,SW_Gasoline_Gasification_CCS_31_Herb,,1.44814889202088,,0.0,,,,27.406360661104788,,22.32772920496592,,11.726174496644296,,-17.12389680800096,-0.0006322691321874,60.6020283370619,106.38591251466464
LCOE_BIOLF_6.csv,TX_FT_High_Diesel_CCS_99_Wood,,25.895082088488003,,0.0,,,,29.13977150843457,,29.23407628734949,,1.5173446468679812,,-34.459127376642755,-0.0006682619288353,55.08114620842098,106.40762510098943
LCOE_BIOLF_6.csv,TX_FT_High_Jetfuel_CCS_84_Herb,,0.0,,-2.201828892036652,,,,44.032899601883,,19.708157734271904,,22.260192111902967,,-37.0532467552351,0.0001813922808112,59.66355672612988,106.4099119191968
LCOE_BIOLF_6.csv,TX_FT_High_Diesel_CCS_99_Herb,,27.09281053004588,,0.0,,,,30.48757697191544,,30.586243641458687,,1.5875265768958184,,-33.612287879329855,3.275362507217184e-05,50.27637770897832,106.41828030358934
LCOE_ETHANOL_UPGRADE_6.csv,TX_Ethanol_to_Gasoline_Diesel,0.0,0.0,0.5843917293732082,0.0,0.0,54.25033433530679,4.578947872525676,30.200900542001456,1.9430164257318987,16.546720181413264,8.66503771467175,6.315426529445472,-8.571552824978474,-14.913700626003472,6.826175265085579,,106.42569714457316
LCOE_BIOLF_6.csv,TX_FT_High_Diesel_CCS_99_Agri,,29.64012068965517,,0.0,,,,33.35406859988089,,33.46201207034752,,1.7367884105284637,,-35.9323612056775,0.0003046660828749,44.21395021424199,106.47488344505943
LCOE_BIOLF_6.csv,TX_Gasoline_Gasification_CCS_99_Wood,,11.102594130754278,,0.0,,,,35.50789534583418,,26.134759252608514,,13.624994073863366,,-52.98559633735572,8.042474844083089e-05,73.24567723889442,106.6304041293475
LCOE_BIOLF_6.csv,CEN_FT_High_Diesel_CCS_99_Herb,,33.58764097430088,,0.0,,,,30.35397374531441,,30.452208035944068,,1.5805696884168303,,-29.67076419957453,-0.0001338359153318,40.35377650685186,106.65727091533816
LCOE_BIOLF_6.csv,CEN_FT_High_Diesel_CCS_53_Wood,,26.250553080306744,,0.0,,,,24.654374862891483,,26.85721821093973,,0.3777470089111371,,-15.73199218934046,-0.0008245809091619,44.29419107466184,106.70126746746134
LCOE_ETHANOL_UPGRADE_6.csv,CEN_Ethanol_to_Gasoline,0.0,0.0,0.7313669334875504,0.0,0.0,54.52565372188384,4.635309249928667,29.766195291688515,1.9528771961215383,16.308550253477915,8.709012611739208,5.6915712187792975,-8.615053288057648,-13.213494853996291,6.708108027454825,,107.20009636250742
LCOE_BIOLF_6.csv,TX_FT_High_Jetfuel_CCS_84_Wood,,0.0,,-2.201887100186157,,,,42.08610741691229,,18.836816355345093,,21.276019631071247,,-37.90012106186639,-0.0004132799174479,65.3651662717888,107.46168823314744
LCOE_BIOLF_6.csv,NW_FT_High_Diesel_CCS_99_Wood,,33.771825616721564,,0.0,,,,28.6404601247488,,28.733148986749804,,1.4913448735019974,,-38.83087492589756,0.0007988379817667,53.68227976732777,107.48898328113413
LCOE_BIOLF_6.csv,CEN_Gasoline_Gasification_Non_CCS_Wood,,0.0,,0.0,,,,21.32071681818624,,16.976362142004206,,10.405816259087905,,0.0,0.0002545132194701,58.900693041261455,107.60384277375928
